fecha,ANTO.L,BHP,CAP.SN,FCX,GLEN.L,PUCOBRE.SN,SCCO,SQM-B.SN
2012-03-28,1112.83349609375,28.170133590698242,10420.3740234375,28.297637939453125,386.8698425292969,2369.648681640625,17.6861515045166,20085.330078125
2012-03-29,1116.8150634765625,28.416927337646484,10339.0966796875,28.48698616027832,384.9317626953125,2369.648681640625,17.669246673583984,20145.685546875
2012-03-30,1146.6761474609375,28.818958282470703,10487.5146484375,28.81269073486328,387.01898193359375,2400.828369140625,17.872148513793945,20160.423828125
2012-04-02,1147.671142578125,29.392154693603516,10642.4892578125,29.62314224243164,396.7093505859375,2400.828369140625,17.98487091064453,20260.78515625
2012-04-03,1146.6761474609375,28.5642032623291,10515.7822265625,29.221710205078125,398.9455261230469,2400.828369140625,17.855241775512695,20135.15625
2012-04-04,1097.903076171875,27.835769653320312,10575.34765625,28.80511474609375,387.01898193359375,2400.828369140625,17.54525375366211,20179.37109375
2012-04-05,1123.7825927734375,27.879552841186523,10623.30859375,28.63090705871582,409.28192138671875,2400.828369140625,17.331079483032227,20144.982421875
2012-04-09,,27.823833465576172,10408.2548828125,28.411243438720703,,2400.828369140625,17.16762924194336,19899.345703125
2012-04-10,1067.0457763671875,27.469566345214844,10226.5205078125,27.744714736938477,390.4975280761719,2400.828369140625,17.015457153320312,19683.89453125
2012-04-11,1104.869873046875,27.600929260253906,10198.2548828125,27.334461212158203,392.5846862792969,2400.828369140625,17.02109146118164,19740.03515625
2012-04-12,1134.7318115234375,28.5841121673584,10270.443359375,28.946422576904297,402.4241943359375,2382.120361328125,17.956680297851562,19794.072265625
2012-04-13,1118.8052978515625,28.042766571044922,10254.2880859375,28.22066307067871,397.3553771972656,2325.9970703125,17.52269744873047,19646.693359375
2012-04-16,1114.8240966796875,28.197999954223633,10121.552734375,28.20538330078125,398.2499084472656,2307.289306640625,17.618518829345703,19603.177734375
2012-04-17,1170.5650634765625,28.5841121673584,10112.90625,28.847097396850586,407.24462890625,2244.929931640625,17.76506233215332,19543.5234375
2012-04-18,1172.5560302734375,28.990114212036133,10141.388671875,29.25201416015625,412.4128112792969,2244.929931640625,17.697425842285156,19720.3828125
2012-04-19,1164.59326171875,29.057796478271484,10217.1640625,29.05337142944336,413.35699462890625,2269.87353515625,17.6523380279541,19674.06640625
2012-04-20,1172.5560302734375,29.220989227294922,10373.29296875,28.70195960998535,420.8110046386719,2269.87353515625,17.635425567626953,19514.044921875
2012-04-23,1134.7318115234375,28.639842987060547,10173.9365234375,28.388729095458984,406.05181884765625,2244.929931640625,17.20708656311035,19473.349609375
2012-04-24,1163.5980224609375,28.751291275024414,10226.318359375,28.258861541748047,413.20782470703125,2301.053466796875,17.460708618164062,19571.59765625
2012-04-25,1195.4500732421875,29.220989227294922,10318.3681640625,28.510963439941406,426.57568359375,2307.289306640625,17.81014633178711,19678.2734375
